forecast_cycle,forecast_period,months_ahead,scenario,feature_1_data_center_committed_mw,feature_2_grid_connection_probability_pct,feature_3_power_price_index,feature_4_avg_temperature_c,feature_5_cooling_efficiency_pue,feature_6_industrial_growth_index,feature_7_renewable_availability_pct,target_1_total_load_mwh,target_2_peak_load_mw,target_3_synthetic,target_4_synthetic,target_5_synthetic,target_6_synthetic,target_7_synthetic,target_8_synthetic,target_9_synthetic,target_10_synthetic,target_11_synthetic,target_12_synthetic,target_13_synthetic,target_14_synthetic,target_15_synthetic,target_16_synthetic,target_17_synthetic,target_18_synthetic,target_19_synthetic,target_20_synthetic,target_21_synthetic,target_22_synthetic,target_23_synthetic,target_24_synthetic,target_25_synthetic
2026-09,2028-11,26,accelerated_ai_load,258.74,77.38,116.21,-3.83,1.316,103.47,39.86,270207.91,623.88,270237.91,270247.91,270257.91,270267.91,270277.91,270287.91,270297.91,270307.91,270317.91,270327.91,270337.91,270347.91,270357.91,270367.91,270377.91,270387.91,270397.91,270407.91,270417.91,270427.91,270437.91,270447.91,270457.91
2026-09,2028-12,27,accelerated_ai_load,256.61,75.19,115.11,-4.55,1.331,103.65,38.56,269274.23,619.93,269304.23,269314.23,269324.23,269334.23,269344.23,269354.23,269364.23,269374.23,269384.23,269394.23,269404.23,269414.23,269424.23,269434.23,269444.23,269454.23,269464.23,269474.23,269484.23,269494.23,269504.23,269514.23,269524.23
2026-09,2029-01,28,accelerated_ai_load,263.05,76.74,114.8,-3.94,1.311,104.42,37.65,271353.22,629.26,271383.22,271393.22,271403.22,271413.22,271423.22,271433.22,271443.22,271453.22,271463.22,271473.22,271483.22,271493.22,271503.22,271513.22,271523.22,271533.22,271543.22,271553.22,271563.22,271573.22,271583.22,271593.22,271603.22
2026-09,2029-02,29,accelerated_ai_load,270.6,82.22,113.02,2.53,1.317,104.17,39.91,295673.61,666.77,295703.61,295713.61,295723.61,295733.61,295743.61,295753.61,295763.61,295773.61,295783.61,295793.61,295803.61,295813.61,295823.61,295833.61,295843.61,295853.61,295863.61,295873.61,295883.61,295893.61,295903.61,295913.61,295923.61
2026-09,2029-03,30,accelerated_ai_load,277.48,84.19,112.19,9.65,1.319,104.61,43.61,307297.06,704.3,307327.06,307337.06,307347.06,307357.06,307367.06,307377.06,307387.06,307397.06,307407.06,307417.06,307427.06,307437.06,307447.06,307457.06,307467.06,307477.06,307487.06,307497.06,307507.06,307517.06,307527.06,307537.06,307547.06
2026-09,2029-04,31,accelerated_ai_load,282.72,86.26,109.53,14.47,1.326,104.51,41.51,323317.79,725.08,323347.79,323357.79,323367.79,323377.79,323387.79,323397.79,323407.79,323417.79,323427.79,323437.79,323447.79,323457.79,323467.79,323477.79,323487.79,323497.79,323507.79,323517.79,323527.79,323537.79,323547.79,323557.79,323567.79
2026-09,2029-05,32,accelerated_ai_load,280.26,86.32,108.78,20.47,1.318,104.12,43.55,320586.03,733.14,320616.03,320626.03,320636.03,320646.03,320656.03,320666.03,320676.03,320686.03,320696.03,320706.03,320716.03,320726.03,320736.03,320746.03,320756.03,320766.03,320776.03,320786.03,320796.03,320806.03,320816.03,320826.03,320836.03
2026-09,2029-06,33,accelerated_ai_load,281.84,88.46,106.72,22.88,1.385,104.61,31.02,340596.19,756.75,340626.19,340636.19,340646.19,340656.19,340666.19,340676.19,340686.19,340696.19,340706.19,340716.19,340726.19,340736.19,340746.19,340756.19,340766.19,340776.19,340786.19,340796.19,340806.19,340816.19,340826.19,340836.19,340846.19
2026-09,2029-07,34,accelerated_ai_load,288.94,96.0,105.53,20.89,1.334,104.32,35.93,357844.7,808.91,357874.7,357884.7,357894.7,357904.7,357914.7,357924.7,357934.7,357944.7,357954.7,357964.7,357974.7,357984.7,357994.7,358004.7,358014.7,358024.7,358034.7,358044.7,358054.7,358064.7,358074.7,358084.7,358094.7
2026-09,2029-08,35,accelerated_ai_load,292.89,96.0,105.46,13.93,1.32,104.12,35.24,357513.98,802.99,357543.98,357553.98,357563.98,357573.98,357583.98,357593.98,357603.98,357613.98,357623.98,357633.98,357643.98,357653.98,357663.98,357673.98,357683.98,357693.98,357703.98,357713.98,357723.98,357733.98,357743.98,357753.98,357763.98
2026-09,2029-09,36,accelerated_ai_load,298.21,96.0,108.48,8.71,1.322,104.59,34.3,357919.99,810.88,357949.99,357959.99,357969.99,357979.99,357989.99,357999.99,358009.99,358019.99,358029.99,358039.99,358049.99,358059.99,358069.99,358079.99,358089.99,358099.99,358109.99,358119.99,358129.99,358139.99,358149.99,358159.99,358169.99
2026-09,2029-10,37,accelerated_ai_load,298.92,96.0,107.1,1.99,1.305,105.63,38.08,356196.78,809.33,356226.78,356236.78,356246.78,356256.78,356266.78,356276.78,356286.78,356296.78,356306.78,356316.78,356326.78,356336.78,356346.78,356356.78,356366.78,356376.78,356386.78,356396.78,356406.78,356416.78,356426.78,356436.78,356446.78
2026-09,2029-11,38,accelerated_ai_load,304.49,96.0,109.55,-1.35,1.313,105.28,39.91,361490.02,809.3,361520.02,361530.02,361540.02,361550.02,361560.02,361570.02,361580.02,361590.02,361600.02,361610.02,361620.02,361630.02,361640.02,361650.02,361660.02,361670.02,361680.02,361690.02,361700.02,361710.02,361720.02,361730.02,361740.02
2026-09,2029-12,39,accelerated_ai_load,311.38,96.0,110.21,-3.64,1.311,105.23,42.05,368905.89,820.85,368935.89,368945.89,368955.89,368965.89,368975.89,368985.89,368995.89,369005.89,369015.89,369025.89,369035.89,369045.89,369055.89,369065.89,369075.89,369085.89,369095.89,369105.89,369115.89,369125.89,369135.89,369145.89,369155.89
2026-09,2030-01,40,accelerated_ai_load,313.63,96.0,111.99,-0.31,1.293,105.54,43.39,366189.46,822.07,366219.46,366229.46,366239.46,366249.46,366259.46,366269.46,366279.46,366289.46,366299.46,366309.46,366319.46,366329.46,366339.46,366349.46,366359.46,366369.46,366379.46,366389.46,366399.46,366409.46,366419.46,366429.46,366439.46
2026-09,2030-02,41,accelerated_ai_load,316.11,87.66,112.44,2.44,1.309,105.22,48.99,347247.68,792.74,347277.68,347287.68,347297.68,347307.68,347317.68,347327.68,347337.68,347347.68,347357.68,347367.68,347377.68,347387.68,347397.68,347407.68,347417.68,347427.68,347437.68,347447.68,347457.68,347467.68,347477.68,347487.68,347497.68
2026-09,2030-03,42,accelerated_ai_load,326.22,96.0,115.16,6.51,1.318,105.93,46.64,385601.68,862.52,385631.68,385641.68,385651.68,385661.68,385671.68,385681.68,385691.68,385701.68,385711.68,385721.68,385731.68,385741.68,385751.68,385761.68,385771.68,385781.68,385791.68,385801.68,385811.68,385821.68,385831.68,385841.68,385851.68
2026-09,2030-04,43,accelerated_ai_load,323.23,92.74,115.5,16.1,1.32,105.2,44.6,376522.63,847.16,376552.63,376562.63,376572.63,376582.63,376592.63,376602.63,376612.63,376622.63,376632.63,376642.63,376652.63,376662.63,376672.63,376682.63,376692.63,376702.63,376712.63,376722.63,376732.63,376742.63,376752.63,376762.63,376772.63
2026-09,2030-05,44,accelerated_ai_load,326.45,91.19,117.59,18.33,1.322,105.61,47.51,375417.45,861.36,375447.45,375457.45,375467.45,375477.45,375487.45,375497.45,375507.45,375517.45,375527.45,375537.45,375547.45,375557.45,375567.45,375577.45,375587.45,375597.45,375607.45,375617.45,375627.45,375637.45,375647.45,375657.45,375667.45
2026-09,2030-06,45,accelerated_ai_load,333.2,96.0,114.83,19.01,1.296,105.82,45.1,392792.11,879.95,392822.11,392832.11,392842.11,392852.11,392862.11,392872.11,392882.11,392892.11,392902.11,392912.11,392922.11,392932.11,392942.11,392952.11,392962.11,392972.11,392982.11,392992.11,393002.11,393012.11,393022.11,393032.11,393042.11
2026-09,2030-07,46,accelerated_ai_load,343.53,96.0,117.52,17.88,1.32,105.95,42.69,407513.43,921.46,407543.43,407553.43,407563.43,407573.43,407583.43,407593.43,407603.43,407613.43,407623.43,407633.43,407643.43,407653.43,407663.43,407673.43,407683.43,407693.43,407703.43,407713.43,407723.43,407733.43,407743.43,407753.43,407763.43
2026-09,2030-08,47,accelerated_ai_load,340.31,96.0,117.6,13.47,1.317,106.5,40.56,404063.03,912.01,404093.03,404103.03,404113.03,404123.03,404133.03,404143.03,404153.03,404163.03,404173.03,404183.03,404193.03,404203.03,404213.03,404223.03,404233.03,404243.03,404253.03,404263.03,404273.03,404283.03,404293.03,404303.03,404313.03
2026-09,2030-09,48,accelerated_ai_load,349.62,96.0,114.85,6.41,1.315,106.46,38.37,409697.06,919.19,409727.06,409737.06,409747.06,409757.06,409767.06,409777.06,409787.06,409797.06,409807.06,409817.06,409827.06,409837.06,409847.06,409857.06,409867.06,409877.06,409887.06,409897.06,409907.06,409917.06,409927.06,409937.06,409947.06
2026-09,2030-10,49,accelerated_ai_load,343.41,96.0,112.2,0.82,1.313,106.47,42.81,403004.42,906.93,403034.42,403044.42,403054.42,403064.42,403074.42,403084.42,403094.42,403104.42,403114.42,403124.42,403134.42,403144.42,403154.42,403164.42,403174.42,403184.42,403194.42,403204.42,403214.42,403224.42,403234.42,403244.42,403254.42
2026-09,2030-11,50,accelerated_ai_load,358.74,96.0,112.11,-4.44,1.314,106.83,49.28,414305.98,938.97,414335.98,414345.98,414355.98,414365.98,414375.98,414385.98,414395.98,414405.98,414415.98,414425.98,414435.98,414445.98,414455.98,414465.98,414475.98,414485.98,414495.98,414505.98,414515.98,414525.98,414535.98,414545.98,414555.98
2026-09,2030-12,51,accelerated_ai_load,364.89,96.0,108.96,-3.81,1.325,106.42,48.12,425057.03,971.17,425087.03,425097.03,425107.03,425117.03,425127.03,425137.03,425147.03,425157.03,425167.03,425177.03,425187.03,425197.03,425207.03,425217.03,425227.03,425237.03,425247.03,425257.03,425267.03,425277.03,425287.03,425297.03,425307.03
2026-09,2031-01,52,accelerated_ai_load,354.54,96.0,110.17,-3.09,1.308,107.56,52.73,407215.47,908.3,407245.47,407255.47,407265.47,407275.47,407285.47,407295.47,407305.47,407315.47,407325.47,407335.47,407345.47,407355.47,407365.47,407375.47,407385.47,407395.47,407405.47,407415.47,407425.47,407435.47,407445.47,407455.47,407465.47
2026-09,2031-02,53,accelerated_ai_load,376.68,96.0,108.93,2.06,1.334,106.1,48.38,439501.91,983.89,439531.91,439541.91,439551.91,439561.91,439571.91,439581.91,439591.91,439601.91,439611.91,439621.91,439631.91,439641.91,439651.91,439661.91,439671.91,439681.91,439691.91,439701.91,439711.91,439721.91,439731.91,439741.91,439751.91
2026-09,2031-03,54,accelerated_ai_load,381.62,96.0,107.62,5.92,1.314,107.42,53.64,438694.31,989.06,438724.31,438734.31,438744.31,438754.31,438764.31,438774.31,438784.31,438794.31,438804.31,438814.31,438824.31,438834.31,438844.31,438854.31,438864.31,438874.31,438884.31,438894.31,438904.31,438914.31,438924.31,438934.31,438944.31
2026-09,2031-04,55,accelerated_ai_load,381.69,96.0,110.45,15.56,1.323,106.76,50.22,446625.34,996.97,446655.34,446665.34,446675.34,446685.34,446695.34,446705.34,446715.34,446725.34,446735.34,446745.34,446755.34,446765.34,446775.34,446785.34,446795.34,446805.34,446815.34,446825.34,446835.34,446845.34,446855.34,446865.34,446875.34
2026-09,2031-05,56,accelerated_ai_load,376.67,96.0,112.41,18.04,1.303,107.31,48.17,434413.46,986.18,434443.46,434453.46,434463.46,434473.46,434483.46,434493.46,434503.46,434513.46,434523.46,434533.46,434543.46,434553.46,434563.46,434573.46,434583.46,434593.46,434603.46,434613.46,434623.46,434633.46,434643.46,434653.46,434663.46
2026-09,2031-06,57,accelerated_ai_load,396.11,96.0,112.27,20.24,1.32,107.81,46.33,457392.28,1034.94,457422.28,457432.28,457442.28,457452.28,457462.28,457472.28,457482.28,457492.28,457502.28,457512.28,457522.28,457532.28,457542.28,457552.28,457562.28,457572.28,457582.28,457592.28,457602.28,457612.28,457622.28,457632.28,457642.28
2026-09,2031-07,58,accelerated_ai_load,396.43,96.0,114.67,19.73,1.315,107.57,47.29,458370.86,1027.77,458400.86,458410.86,458420.86,458430.86,458440.86,458450.86,458460.86,458470.86,458480.86,458490.86,458500.86,458510.86,458520.86,458530.86,458540.86,458550.86,458560.86,458570.86,458580.86,458590.86,458600.86,458610.86,458620.86
2026-09,2031-08,59,accelerated_ai_load,388.85,96.0,116.14,14.5,1.321,107.39,42.5,448650.74,1020.73,448680.74,448690.74,448700.74,448710.74,448720.74,448730.74,448740.74,448750.74,448760.74,448770.74,448780.74,448790.74,448800.74,448810.74,448820.74,448830.74,448840.74,448850.74,448860.74,448870.74,448880.74,448890.74,448900.74
2026-09,2031-09,60,accelerated_ai_load,402.37,96.0,118.08,6.83,1.316,108.03,45.83,457907.46,1037.08,457937.46,457947.46,457957.46,457967.46,457977.46,457987.46,457997.46,458007.46,458017.46,458027.46,458037.46,458047.46,458057.46,458067.46,458077.46,458087.46,458097.46,458107.46,458117.46,458127.46,458137.46,458147.46,458157.46
2026-09,2031-10,61,accelerated_ai_load,402.04,96.0,120.66,0.31,1.319,107.76,47.97,457756.59,1042.29,457786.59,457796.59,457806.59,457816.59,457826.59,457836.59,457846.59,457856.59,457866.59,457876.59,457886.59,457896.59,457906.59,457916.59,457926.59,457936.59,457946.59,457956.59,457966.59,457976.59,457986.59,457996.59,458006.59
2026-09,2031-11,62,accelerated_ai_load,412.91,96.0,121.1,-4.51,1.333,107.87,47.47,473923.32,1066.19,473953.32,473963.32,473973.32,473983.32,473993.32,474003.32,474013.32,474023.32,474033.32,474043.32,474053.32,474063.32,474073.32,474083.32,474093.32,474103.32,474113.32,474123.32,474133.32,474143.32,474153.32,474163.32,474173.32
2026-09,2031-12,63,accelerated_ai_load,410.89,96.0,119.82,-4.43,1.31,109.0,49.74,462940.58,1052.01,462970.58,462980.58,462990.58,463000.58,463010.58,463020.58,463030.58,463040.58,463050.58,463060.58,463070.58,463080.58,463090.58,463100.58,463110.58,463120.58,463130.58,463140.58,463150.58,463160.58,463170.58,463180.58,463190.58
2026-09,2032-01,64,accelerated_ai_load,413.59,96.0,118.05,-2.91,1.314,107.95,52.5,466477.6,1067.97,466507.6,466517.6,466527.6,466537.6,466547.6,466557.6,466567.6,466577.6,466587.6,466597.6,466607.6,466617.6,466627.6,466637.6,466647.6,466657.6,466667.6,466677.6,466687.6,466697.6,466707.6,466717.6,466727.6
2026-09,2032-02,65,accelerated_ai_load,421.29,96.0,118.98,2.45,1.332,108.41,56.92,479383.45,1087.54,479413.45,479423.45,479433.45,479443.45,479453.45,479463.45,479473.45,479483.45,479493.45,479503.45,479513.45,479523.45,479533.45,479543.45,479553.45,479563.45,479573.45,479583.45,479593.45,479603.45,479613.45,479623.45,479633.45
2026-09,2032-03,66,accelerated_ai_load,425.34,96.0,117.44,8.09,1.314,108.59,55.64,479916.94,1093.94,479946.94,479956.94,479966.94,479976.94,479986.94,479996.94,480006.94,480016.94,480026.94,480036.94,480046.94,480056.94,480066.94,480076.94,480086.94,480096.94,480106.94,480116.94,480126.94,480136.94,480146.94,480156.94,480166.94
2026-09,2032-04,67,accelerated_ai_load,429.82,96.0,114.9,16.73,1.302,108.54,53.06,482656.98,1094.82,482686.98,482696.98,482706.98,482716.98,482726.98,482736.98,482746.98,482756.98,482766.98,482776.98,482786.98,482796.98,482806.98,482816.98,482826.98,482836.98,482846.98,482856.98,482866.98,482876.98,482886.98,482896.98,482906.98
2026-09,2032-05,68,accelerated_ai_load,429.35,96.0,115.3,18.66,1.294,108.93,52.15,483747.5,1090.73,483777.5,483787.5,483797.5,483807.5,483817.5,483827.5,483837.5,483847.5,483857.5,483867.5,483877.5,483887.5,483897.5,483907.5,483917.5,483927.5,483937.5,483947.5,483957.5,483967.5,483977.5,483987.5,483997.5
2026-09,2032-06,69,accelerated_ai_load,433.23,96.0,112.39,20.1,1.3,109.22,52.41,488017.54,1105.29,488047.54,488057.54,488067.54,488077.54,488087.54,488097.54,488107.54,488117.54,488127.54,488137.54,488147.54,488157.54,488167.54,488177.54,488187.54,488197.54,488207.54,488217.54,488227.54,488237.54,488247.54,488257.54,488267.54
2026-09,2032-07,70,accelerated_ai_load,442.43,96.0,112.29,19.22,1.298,108.95,49.48,497065.3,1135.49,497095.3,497105.3,497115.3,497125.3,497135.3,497145.3,497155.3,497165.3,497175.3,497185.3,497195.3,497205.3,497215.3,497225.3,497235.3,497245.3,497255.3,497265.3,497275.3,497285.3,497295.3,497305.3,497315.3
2026-09,2032-08,71,accelerated_ai_load,446.93,96.0,111.88,14.79,1.327,109.18,54.43,507564.33,1149.54,507594.33,507604.33,507614.33,507624.33,507634.33,507644.33,507654.33,507664.33,507674.33,507684.33,507694.33,507704.33,507714.33,507724.33,507734.33,507744.33,507754.33,507764.33,507774.33,507784.33,507794.33,507804.33,507814.33
2026-09,2032-09,72,accelerated_ai_load,448.19,96.0,113.6,8.03,1.312,109.38,53.1,501043.09,1143.61,501073.09,501083.09,501093.09,501103.09,501113.09,501123.09,501133.09,501143.09,501153.09,501163.09,501173.09,501183.09,501193.09,501203.09,501213.09,501223.09,501233.09,501243.09,501253.09,501263.09,501273.09,501283.09,501293.09
2026-09,2032-10,73,accelerated_ai_load,452.0,96.0,112.54,-0.18,1.317,109.34,51.06,505480.91,1145.05,505510.91,505520.91,505530.91,505540.91,505550.91,505560.91,505570.91,505580.91,505590.91,505600.91,505610.91,505620.91,505630.91,505640.91,505650.91,505660.91,505670.91,505680.91,505690.91,505700.91,505710.91,505720.91,505730.91
2026-09,2032-11,74,accelerated_ai_load,453.39,96.0,113.83,-5.46,1.31,109.87,56.27,504817.77,1148.43,504847.77,504857.77,504867.77,504877.77,504887.77,504897.77,504907.77,504917.77,504927.77,504937.77,504947.77,504957.77,504967.77,504977.77,504987.77,504997.77,505007.77,505017.77,505027.77,505037.77,505047.77,505057.77,505067.77
2026-09,2032-12,75,accelerated_ai_load,462.39,96.0,113.7,-6.0,1.304,109.15,57.26,511128.11,1174.55,511158.11,511168.11,511178.11,511188.11,511198.11,511208.11,511218.11,511228.11,511238.11,511248.11,511258.11,511268.11,511278.11,511288.11,511298.11,511308.11,511318.11,511328.11,511338.11,511348.11,511358.11,511368.11,511378.11
2026-09,2033-01,76,accelerated_ai_load,468.84,96.0,117.99,-3.0,1.314,109.44,59.19,517756.69,1175.3,517786.69,517796.69,517806.69,517816.69,517826.69,517836.69,517846.69,517856.69,517866.69,517876.69,517886.69,517896.69,517906.69,517916.69,517926.69,517936.69,517946.69,517956.69,517966.69,517976.69,517986.69,517996.69,518006.69
2026-09,2033-02,77,accelerated_ai_load,475.9,96.0,121.67,1.15,1.322,109.4,60.35,530199.41,1211.91,530229.41,530239.41,530249.41,530259.41,530269.41,530279.41,530289.41,530299.41,530309.41,530319.41,530329.41,530339.41,530349.41,530359.41,530369.41,530379.41,530389.41,530399.41,530409.41,530419.41,530429.41,530439.41,530449.41
2026-09,2033-03,78,accelerated_ai_load,478.71,96.0,119.98,6.69,1.319,110.25,63.45,534879.29,1217.07,534909.29,534919.29,534929.29,534939.29,534949.29,534959.29,534969.29,534979.29,534989.29,534999.29,535009.29,535019.29,535029.29,535039.29,535049.29,535059.29,535069.29,535079.29,535089.29,535099.29,535109.29,535119.29,535129.29
2026-09,2033-04,79,accelerated_ai_load,491.55,96.0,122.45,14.99,1.324,110.23,56.72,549376.9,1244.02,549406.9,549416.9,549426.9,549436.9,549446.9,549456.9,549466.9,549476.9,549486.9,549496.9,549506.9,549516.9,549526.9,549536.9,549546.9,549556.9,549566.9,549576.9,549586.9,549596.9,549606.9,549616.9,549626.9
2026-09,2033-05,80,accelerated_ai_load,480.77,96.0,124.79,20.11,1.325,110.01,59.75,540966.53,1229.75,540996.53,541006.53,541016.53,541026.53,541036.53,541046.53,541056.53,541066.53,541076.53,541086.53,541096.53,541106.53,541116.53,541126.53,541136.53,541146.53,541156.53,541166.53,541176.53,541186.53,541196.53,541206.53,541216.53
2026-09,2033-06,81,accelerated_ai_load,487.23,96.0,122.43,21.39,1.32,110.18,57.95,547675.55,1247.27,547705.55,547715.55,547725.55,547735.55,547745.55,547755.55,547765.55,547775.55,547785.55,547795.55,547805.55,547815.55,547825.55,547835.55,547845.55,547855.55,547865.55,547875.55,547885.55,547895.55,547905.55,547915.55,547925.55
2026-09,2033-07,82,accelerated_ai_load,491.23,96.0,124.22,19.38,1.305,110.79,51.86,544303.38,1228.49,544333.38,544343.38,544353.38,544363.38,544373.38,544383.38,544393.38,544403.38,544413.38,544423.38,544433.38,544443.38,544453.38,544463.38,544473.38,544483.38,544493.38,544503.38,544513.38,544523.38,544533.38,544543.38,544553.38
2026-09,2033-08,83,accelerated_ai_load,488.97,96.0,120.55,16.69,1.328,110.95,57.08,549300.48,1248.92,549330.48,549340.48,549350.48,549360.48,549370.48,549380.48,549390.48,549400.48,549410.48,549420.48,549430.48,549440.48,549450.48,549460.48,549470.48,549480.48,549490.48,549500.48,549510.48,549520.48,549530.48,549540.48,549550.48
2026-09,2033-09,84,accelerated_ai_load,509.24,96.0,120.86,7.96,1.321,110.99,55.8,564847.42,1288.5,564877.42,564887.42,564897.42,564907.42,564917.42,564927.42,564937.42,564947.42,564957.42,564967.42,564977.42,564987.42,564997.42,565007.42,565017.42,565027.42,565037.42,565047.42,565057.42,565067.42,565077.42,565087.42,565097.42
2026-09,2033-10,85,accelerated_ai_load,501.81,96.0,119.56,1.58,1.317,109.74,58.26,552677.51,1253.2,552707.51,552717.51,552727.51,552737.51,552747.51,552757.51,552767.51,552777.51,552787.51,552797.51,552807.51,552817.51,552827.51,552837.51,552847.51,552857.51,552867.51,552877.51,552887.51,552897.51,552907.51,552917.51,552927.51
2026-09,2033-11,86,accelerated_ai_load,510.16,96.0,117.14,-2.97,1.326,111.11,60.73,564065.22,1273.98,564095.22,564105.22,564115.22,564125.22,564135.22,564145.22,564155.22,564165.22,564175.22,564185.22,564195.22,564205.22,564215.22,564225.22,564235.22,564245.22,564255.22,564265.22,564275.22,564285.22,564295.22,564305.22,564315.22
2026-09,2033-12,87,accelerated_ai_load,519.45,96.0,114.93,-5.64,1.319,110.78,62.19,570296.73,1297.69,570326.73,570336.73,570346.73,570356.73,570366.73,570376.73,570386.73,570396.73,570406.73,570416.73,570426.73,570436.73,570446.73,570456.73,570466.73,570476.73,570486.73,570496.73,570506.73,570516.73,570526.73,570536.73,570546.73
2026-09,2034-01,88,accelerated_ai_load,510.74,96.0,114.54,-4.38,1.309,110.58,66.51,559514.32,1272.46,559544.32,559554.32,559564.32,559574.32,559584.32,559594.32,559604.32,559614.32,559624.32,559634.32,559644.32,559654.32,559664.32,559674.32,559684.32,559694.32,559704.32,559714.32,559724.32,559734.32,559744.32,559754.32,559764.32
