UDDID,Year,Quarter,Loc,CARB,CO2_ENERGY,WPO
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2030,3,CAN,38.39693,131969.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2030,4,CAN,38.30412,131607.4,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2031,1,CAN,38.20715,131227.8,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2031,2,CAN,38.11163,130851.3,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2031,3,CAN,37.97519,130324.7,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2031,4,CAN,37.85363,129851.2,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2032,1,CAN,37.76053,129482.8,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2032,2,CAN,37.67577,129146.7,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2032,3,CAN,37.57537,128753.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2032,4,CAN,37.45353,128281.7,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2033,1,CAN,37.34779,127868.4,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2033,2,CAN,37.24281,127455.6,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2033,3,CAN,37.10608,126925.8,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2033,4,CAN,36.98151,126439.2,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2034,1,CAN,36.8812,126041.7,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2034,2,CAN,36.79032,125679.1,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2034,3,CAN,36.66955,125205.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2034,4,CAN,36.56378,124787,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2035,1,CAN,36.4769,124438.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2035,2,CAN,36.39565,124111.6,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2035,3,CAN,36.28067,123662.1,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2035,4,CAN,36.17955,123262.6,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2036,1,CAN,36.08484,122886.3,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2036,2,CAN,35.99235,122518.8,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2036,3,CAN,35.87241,122051.9,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2036,4,CAN,35.75747,121600.8,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2037,1,CAN,35.65685,121201.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2037,2,CAN,35.5643,120831,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2037,3,CAN,35.43356,120320.2,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2037,4,CAN,35.31844,119867,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2038,1,CAN,35.21415,119454,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2038,2,CAN,35.11441,119056.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2038,3,CAN,34.97914,118528.3,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2038,4,CAN,34.86105,118062.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2039,1,CAN,34.76265,117669.9,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2039,2,CAN,34.67045,117301.9,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2039,3,CAN,34.5422,116800,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2039,4,CAN,34.43109,116361,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2040,1,CAN,34.33825,115989.9,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2040,2,CAN,34.25103,115640.1,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2040,3,CAN,34.1279,115167.1,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2040,4,CAN,34.02209,114749.9,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2041,1,CAN,33.93128,114385.8,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2041,2,CAN,33.84722,114047.3,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2041,3,CAN,33.73266,113598.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2041,4,CAN,33.6329,113203.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2042,1,CAN,33.54835,112862.6,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2042,2,CAN,33.47002,112542.1,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2042,3,CAN,33.36381,112118.6,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2042,4,CAN,33.27065,111741.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2043,1,CAN,33.20025,111448.9,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2043,2,CAN,33.13885,111189.1,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2043,3,CAN,33.05803,110858.4,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2043,4,CAN,32.99047,110576.3,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2044,1,CAN,32.92429,110298.8,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2044,2,CAN,32.86204,110036.1,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2044,3,CAN,32.77907,109697.7,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2044,4,CAN,32.70473,109390.2,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2045,1,CAN,32.63824,109112.1,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2045,2,CAN,32.57907,108861,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2045,3,CAN,32.50316,108548.6,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2045,4,CAN,32.43504,108264.2,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2046,1,CAN,32.37397,108005.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2046,2,CAN,32.31842,107767.1,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2046,3,CAN,32.24849,107476,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2046,4,CAN,32.18438,107205.8,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2047,1,CAN,32.12611,106957.4,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2047,2,CAN,32.07078,106719.7,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2047,3,CAN,31.99962,106423.8,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2047,4,CAN,31.9333,106145.3,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2048,1,CAN,31.8727,105887.7,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2048,2,CAN,31.81688,105647.6,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2048,3,CAN,31.74699,105356.2,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2048,4,CAN,31.68458,105091.7,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2049,1,CAN,31.62928,104853.4,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2049,2,CAN,31.57858,104631.8,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2049,3,CAN,31.51699,104370.3,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2049,4,CAN,31.46253,104134.3,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2050,1,CAN,31.42028,103943.3,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2050,2,CAN,31.38165,103765.9,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2050,3,CAN,31.33654,103564.5,
f3414b0b-a6e9-4e3f-91c0-fbe1e0d8d593-1742223475,2050,4,CAN,31.29758,103385,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2000,1,CAN,36.91962,126975.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2000,2,CAN,37.13189,127784.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2000,3,CAN,37.22245,128174.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2000,4,CAN,37.19133,128144,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2001,1,CAN,36.43015,125665.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2001,2,CAN,36.39897,125606.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2001,3,CAN,36.48944,125939.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2001,4,CAN,36.70156,126664.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2002,1,CAN,37.33741,128682.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2002,2,CAN,37.67199,129829.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2002,3,CAN,38.00739,131008.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2002,4,CAN,38.34361,132219.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2003,1,CAN,39.04259,134917,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2003,2,CAN,39.23565,135607.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2003,3,CAN,39.28476,135746,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2003,4,CAN,39.1899,135333.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2004,1,CAN,38.21479,131559.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2004,2,CAN,38.12652,131168.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2004,3,CAN,38.1888,131350.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2004,4,CAN,38.40164,132105.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2005,1,CAN,39.44974,136033.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2005,2,CAN,39.6898,136895,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2005,3,CAN,39.80653,137289.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2005,4,CAN,39.79992,137216.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2006,1,CAN,39.06281,134384.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2006,2,CAN,39.0524,134294.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2006,3,CAN,39.16153,134655.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2006,4,CAN,39.3902,135467,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2007,1,CAN,40.46266,139378.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2007,2,CAN,40.6407,140030.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2007,3,CAN,40.64857,140072.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2007,4,CAN,40.48628,139504.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2008,1,CAN,39.87106,137123.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2008,2,CAN,39.48155,135817.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2008,3,CAN,39.03497,134382,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2008,4,CAN,38.53133,132817.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2009,1,CAN,37.26708,129031.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2009,2,CAN,36.93075,128047.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2009,3,CAN,36.81878,127771.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2009,4,CAN,36.93117,128204.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2010,1,CAN,37.88686,131319.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2010,2,CAN,38.2004,132380.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2010,3,CAN,38.49073,133362.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2010,4,CAN,38.75784,134263.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2011,1,CAN,39.18767,135760.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2011,2,CAN,39.33397,136231.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2011,3,CAN,39.38269,136351.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2011,4,CAN,39.33382,136121.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2012,1,CAN,38.76613,133968.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2012,2,CAN,38.69057,133666.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2012,3,CAN,38.68591,133643.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2012,4,CAN,38.75215,133898.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2013,1,CAN,39.0967,135266,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2013,2,CAN,39.22178,135745.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2013,3,CAN,39.33478,136171.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2013,4,CAN,39.43573,136542,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2014,1,CAN,39.58541,137074,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2014,2,CAN,39.63791,137249.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2014,3,CAN,39.65401,137284.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2014,4,CAN,39.63373,137179.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2015,1,CAN,39.4636,136497.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2015,2,CAN,39.41592,136284.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2015,3,CAN,39.37724,136105.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2015,4,CAN,39.34756,135959.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2016,1,CAN,39.1532,135189.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2016,2,CAN,39.21099,135373.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2016,3,CAN,39.34725,135854.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2016,4,CAN,39.56198,136631.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2017,1,CAN,40.01475,138333,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2017,2,CAN,40.3226,139452,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2017,3,CAN,40.64509,140616.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2017,4,CAN,40.98223,141826.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2018,1,CAN,41.65855,144274,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2018,2,CAN,41.89516,145097.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2018,3,CAN,42.01659,145489.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2018,4,CAN,42.02285,145449.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2019,1,CAN,42.20327,145941,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2019,2,CAN,41.86346,144653,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2019,3,CAN,41.29273,142548.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2019,4,CAN,40.4911,139627.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2020,1,CAN,38.07772,130942.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2020,2,CAN,37.36661,128367.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2020,3,CAN,36.97694,126953.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2020,4,CAN,36.9087,126701.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2021,1,CAN,37.97661,130529.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2021,2,CAN,38.22535,131435.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2021,3,CAN,38.46963,132336.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2021,4,CAN,38.70945,133233.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2022,1,CAN,39.0845,134674.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2022,2,CAN,39.25953,135342.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2022,3,CAN,39.37424,135785.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2022,4,CAN,39.42861,136003.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2023,1,CAN,39.42265,135997.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2023,2,CAN,39.35637,135766.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2023,3,CAN,39.22975,135311.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2023,4,CAN,39.0428,134631.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2024,1,CAN,39.54832,136545,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2024,2,CAN,39.49054,136243.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2024,3,CAN,39.47148,136181.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2024,4,CAN,39.46366,136167.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2025,1,CAN,39.42321,135936.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2025,2,CAN,39.33485,135762.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2025,3,CAN,39.3017,135686.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2025,4,CAN,39.28922,135729.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2026,1,CAN,39.31416,135864.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2026,2,CAN,39.33199,135948.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2026,3,CAN,39.35707,136014.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2026,4,CAN,39.37445,136017.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2027,1,CAN,39.35337,135881.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2027,2,CAN,39.32427,135718.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2027,3,CAN,39.31309,135636.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2027,4,CAN,39.31761,135624.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2028,1,CAN,39.33121,135651.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2028,2,CAN,39.32154,135595.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2028,3,CAN,39.30125,135499.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2028,4,CAN,39.27776,135389.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2029,1,CAN,39.24726,135255.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2029,2,CAN,39.21148,135098.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2029,3,CAN,39.1585,134880.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2029,4,CAN,39.10357,134653.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2030,1,CAN,39.04504,134412.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2030,2,CAN,38.97792,134140.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2030,3,CAN,38.89928,133825.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2030,4,CAN,38.81034,133472.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2031,1,CAN,38.71282,133088.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2031,2,CAN,38.61838,132715.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2031,3,CAN,38.48182,132188.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2031,4,CAN,38.35669,131702.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2032,1,CAN,38.25947,131319,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2032,2,CAN,38.17182,130971.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2032,3,CAN,38.06442,130552.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2032,4,CAN,37.93437,130050.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2033,1,CAN,37.82142,129610.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2033,2,CAN,37.70757,129165.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2033,3,CAN,37.56424,128612.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2033,4,CAN,37.4299,128091,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2034,1,CAN,37.31923,127655.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2034,2,CAN,37.21774,127253,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2034,3,CAN,37.09193,126760.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2034,4,CAN,36.98161,126325.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2035,1,CAN,36.88893,125954.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2035,2,CAN,36.80027,125598.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2035,3,CAN,36.68009,125128.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2035,4,CAN,36.57224,124703.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2036,1,CAN,36.46907,124295.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2036,2,CAN,36.36802,123894.9,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2036,3,CAN,36.24371,123410.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2036,4,CAN,36.1192,122924.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2037,1,CAN,36.00741,122483.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2037,2,CAN,35.90372,122071.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2037,3,CAN,35.7649,121530.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2037,4,CAN,35.64036,121041.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2038,1,CAN,35.52382,120582.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2038,2,CAN,35.4122,120140.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2038,3,CAN,35.26834,119579.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2038,4,CAN,35.14011,119075.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2039,1,CAN,35.03027,118640.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2039,2,CAN,34.92742,118232.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2039,3,CAN,34.79274,117706.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2039,4,CAN,34.67483,117242.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2040,1,CAN,34.5738,116840.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2040,2,CAN,34.47817,116458.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2040,3,CAN,34.3485,115960.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2040,4,CAN,34.23435,115512.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2041,1,CAN,34.13506,115117.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2041,2,CAN,34.04294,114749.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2041,3,CAN,33.9199,114269.2,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2041,4,CAN,33.81065,113839.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2042,1,CAN,33.71732,113466.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2042,2,CAN,33.6305,113115.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2042,3,CAN,33.51548,112659.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2042,4,CAN,33.41341,112249.5,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2043,1,CAN,33.33371,111922.7,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2043,2,CAN,33.26333,111629.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2043,3,CAN,33.17255,111262.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2043,4,CAN,33.09499,110943.8,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2044,1,CAN,33.01876,110629.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2044,2,CAN,32.94785,110334.4,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2044,3,CAN,32.8572,109967.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2044,4,CAN,32.77606,109634.6,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2045,1,CAN,32.70317,109332.3,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2045,2,CAN,32.63773,109057.1,
f9258598-4983-4d2e-a86d-7d90c4a20065-1762772932,2045,3,CAN,32.55547,108720.3,
